"4";"2";"2018-11-27";"2592.96"
"4";"2";"2018-11-28";"1654.61"
"4";"2";"2018-11-29";"3221.21"
"4";"2";"2018-11-30";"3438.11"
"4";"3";"2018-11-01";"11393.75"
"4";"3";"2018-11-02";"12800.83"
"4";"3";"2018-11-03";"18118.73"
"4";"3";"2018-11-05";"9125.78"
"4";"3";"2018-11-06";"11936.25"
"4";"3";"2018-11-07";"11039.36"
"4";"3";"2018-11-08";"7751.95"
"4";"3";"2018-11-09";"13086.81"
"4";"3";"2018-11-10";"21847.46"
"4";"3";"2018-11-12";"8020.25"
"4";"3";"2018-11-13";"10807.49"
"4";"3";"2018-11-14";"15530.60"
"4";"3";"2018-11-15";"9223.09"
"4";"3";"2018-11-16";"13445.36"
"4";"3";"2018-11-17";"12098.21"
"4";"3";"2018-11-19";"9135.00"
"4";"3";"2018-11-20";"10122.37"
"4";"3";"2018-11-21";"10679.39"
"4";"3";"2018-11-22";"9505.62"
"4";"3";"2018-11-23";"18822.29"
"4";"3";"2018-11-24";"16418.89"
"4";"3";"2018-11-26";"9063.53"
"4";"3";"2018-11-27";"8554.58"
"4";"3";"2018-11-28";"11401.60"
"4";"3";"2018-11-29";"9574.33"
"4";"3";"2018-11-30";"11886.15"
"4";"4";"2018-11-01";"16724.17"
"4";"4";"2018-11-02";"12748.21"
"4";"4";"2018-11-03";"21433.40"
"4";"4";"2018-11-05";"10039.41"
"4";"4";"2018-11-06";"16490.86"
"4";"4";"2018-11-07";"12530.33"
"4";"4";"2018-11-08";"9450.93"
"4";"4";"2018-11-09";"11429.38"
"4";"4";"2018-11-10";"24149.52"
"4";"4";"2018-11-12";"10222.18"
"4";"4";"2018-11-13";"10750.62"
"4";"4";"2018-11-14";"14787.21"
"4";"4";"2018-11-15";"8798.36"
"4";"4";"2018-11-16";"14115.98"
"4";"4";"2018-11-17";"18695.09"
"4";"4";"2018-11-19";"5992.02"
"4";"4";"2018-11-20";"12506.60"
"4";"4";"2018-11-21";"7514.33"
"4";"4";"2018-11-22";"9962.33"
"4";"4";"2018-11-23";"10821.01"
"4";"4";"2018-11-24";"21614.25"
"4";"4";"2018-11-26";"11322.31"
"4";"4";"2018-11-27";"11219.48"
"4";"4";"2018-11-28";"10991.13"
"4";"4";"2018-11-29";"12666.04"
"4";"4";"2018-11-30";"14134.94"
"4";"5";"2018-11-01";"17506.14"
"4";"5";"2018-11-02";"15037.26"
"4";"5";"2018-11-03";"17342.08"
"4";"5";"2018-11-05";"9315.37"
"4";"5";"2018-11-06";"9650.87"
"4";"5";"2018-11-07";"16900.95"
"4";"5";"2018-11-08";"8944.16"
"4";"5";"2018-11-09";"18666.69"
"4";"5";"2018-11-10";"29906.40"
"4";"5";"2018-11-12";"13892.59"
"4";"5";"2018-11-13";"8929.96"
"4";"5";"2018-11-14";"14245.82"
"4";"5";"2018-11-15";"10381.93"
"4";"5";"2018-11-16";"17292.35"
"4";"5";"2018-11-17";"19694.84"
"4";"5";"2018-11-19";"13935.70"
"4";"5";"2018-11-20";"13883.10"
"4";"5";"2018-11-21";"13967.57"
"4";"5";"2018-11-22";"13084.67"
"4";"5";"2018-11-23";"19194.11"
"4";"5";"2018-11-24";"23533.02"
"4";"5";"2018-11-26";"7488.12"
"4";"5";"2018-11-27";"5984.64"
"4";"5";"2018-11-28";"11153.89"
"4";"5";"2018-11-29";"11955.32"
"4";"5";"2018-11-30";"30650.17"
"4";"6";"2018-11-01";"16485.85"
"4";"6";"2018-11-02";"18272.53"
"4";"6";"2018-11-03";"18621.38"
"4";"6";"2018-11-05";"7120.19"
"4";"6";"2018-11-06";"18684.06"
"4";"6";"2018-11-07";"9848.71"
"4";"6";"2018-11-08";"12232.57"
"4";"6";"2018-11-09";"16357.40"
"4";"6";"2018-11-10";"20757.28"
"4";"6";"2018-11-12";"13317.76"
"4";"6";"2018-11-13";"14726.56"
"4";"6";"2018-11-14";"11947.54"
"4";"6";"2018-11-15";"13639.00"
"4";"6";"2018-11-16";"14676.26"
"4";"6";"2018-11-17";"19467.42"
"4";"6";"2018-11-19";"4079.19"
"4";"6";"2018-11-20";"9701.53"
"4";"6";"2018-11-21";"12877.52"
"4";"6";"2018-11-22";"9887.17"
"4";"6";"2018-11-23";"15410.06"
"4";"6";"2018-11-24";"21144.61"
"4";"6";"2018-11-26";"13215.55"
"4";"6";"2018-11-27";"5737.96"
"4";"6";"2018-11-28";"13935.41"
"4";"6";"2018-11-29";"14931.44"
"4";"6";"2018-11-30";"16217.75"
"4";"7";"2018-11-01";"20235.71"
"4";"7";"2018-11-02";"20263.38"
"4";"7";"2018-11-03";"23505.36"
"4";"7";"2018-11-05";"12225.59"
"4";"7";"2018-11-06";"15127.00"
"4";"7";"2018-11-07";"18758.63"
"4";"7";"2018-11-08";"4073.36"
"4";"7";"2018-11-09";"10695.05"
"4";"7";"2018-11-10";"30660.86"
"4";"7";"2018-11-12";"11711.93"
"4";"7";"2018-11-13";"10991.84"
"4";"7";"2018-11-14";"20408.55"
